Geneid_i5k (limma),Treatment_logFC_i5k_Acinetobacter (limma),Treatment_pvalue_i5k_Acinetobacter (limma),Interaction_logFC_i5k_Acinetobacter (limma),Interaction_pvalue_i5k_Acinetobacter (limma),Geneid_Melbourne (limma),Treatment_logFC_Melbourne_Acinetobacter (limma),Treatment_pvalue_Melbourne_Acinetobacter (limma),Interaction_logFC_Melbourne_Acinetobacter (limma),Interaction_pvalue_Melbourne_Acinetobacter (limma)
ref|XM_023439014.1|,0.051850995,0.937993762,0.366928644,0.534925283,KNC24493,-1.42E-01,9.52E-01,3.56E-01,0.8003608
ref|XM_023439015.1|,-0.047974639,0.937993762,-0.064279446,0.92436977,KNC24494,-8.84E-02,8.38E-01,1.20E-01,0.7405172
ref|XM_023439016.1|,-0.009144919,0.978987246,0.425619345,0.534925283,KNC24495,-1.72E-01,9.52E-01,-2.18E-01,0.907874
ref|XM_023439017.1|,0.067943935,0.943021831,0.188922965,0.929765959,KNC24496,-1.15E-02,9.79E-01,4.37E-01,0.579495
ref|XM_023439018.1|,-0.318529578,0.747038025,0.526586061,0.534925283,KNC24497,-9.16E-03,9.76E-01,-1.38E-01,0.8234129
ref|XM_023439019.1|,0.00444135,0.989119448,-0.246440798,0.611301085,KNC24498,1.57E-02,9.72E-01,1.46E-01,0.8583339
ref|XM_023439020.1|,-1.017179805,0.752606928,1.168179685,0.534925283,KNC24499,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439021.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24500,5.72E-02,9.52E-01,-1.01E+00,0.579495
ref|XM_023439022.1|,0.005819787,0.985709827,-0.123046871,0.850742637,KNC24501,3.57E-02,9.52E-01,2.62E-01,0.579495
ref|XM_023439023.1|,-0.073750031,0.937993762,-0.09498264,0.934052169,KNC24502,-3.04E-02,9.59E-01,-4.95E-01,0.579495
ref|XM_023439024.1|,-0.212133825,0.937993762,1.052504202,0.534925283,KNC24503,-9.73E-02,7.72E-01,7.34E-02,0.8583339
ref|XM_023439025.1|,-0.02607367,0.978684166,0.008300877,0.998086514,KNC24504,1.20E-02,9.90E-01,6.68E-01,0.7019557
ref|XM_023439026.1|,-0.167658278,0.810143299,0.020658901,0.975011383,KNC24505,3.50E-02,9.52E-01,-1.27E-01,0.7644623
ref|XM_023439027.1|,-0.178198611,0.937993762,-0.279484301,0.885290032,KNC24506,2.50E-02,9.52E-01,2.40E-01,0.579495
ref|XM_023439028.1|,0.130307305,0.794690304,-0.101767213,0.763897876,KNC24507,3.40E-01,7.95E-01,-7.13E-02,0.9688518
ref|XM_023439029.1|,0.127191506,0.937993762,-0.626873608,0.697939383,KNC24508,2.95E-02,9.52E-01,-5.87E-02,0.9106378
ref|XM_023439030.1|,0.041827732,0.937993762,-0.124700598,0.89181227,KNC24509,5.90E-02,9.52E-01,-9.55E-02,0.8279925
ref|XM_023439031.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24510,8.77E-02,9.52E-01,3.34E-02,0.9701297
ref|XM_023439032.1|,0.019713376,0.960484876,-0.099487532,0.905145307,KNC24511,-1.27E-01,7.08E-01,7.51E-02,0.8271416
ref|XM_023439033.1|,-0.038914048,0.937993762,0.31518707,0.534925283,KNC24512,1.77E-01,6.45E-01,-2.60E-01,0.579495
ref|XM_023439034.1|,0.15970744,0.937993762,0.044328636,0.975263044,KNC24513,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439035.1|,-0.032152529,0.937993762,0.260473844,0.534925283,KNC24514,1.80E-02,9.65E-01,6.62E-02,0.9445622
ref|XM_023439036.1|,-0.023713585,0.980692049,-1.296155803,0.534925283,KNC24515,-7.02E-03,9.67E-01,9.14E-03,0.9824137
ref|XM_023439037.1|,-0.126443525,0.937993762,0.191469419,0.840032446,KNC24516,5.88E-01,7.53E-01,2.54E-02,0.9936383
ref|XM_023439038.1|,0.154922342,0.811932969,-0.334116164,0.534925283,KNC24517,-1.07E-01,7.53E-01,-5.36E-02,0.9071516
ref|XM_023439039.1|,0.084821371,0.937993762,-0.26621133,0.829251846,KNC24518,6.60E-02,9.52E-01,-2.27E-01,0.9404501
ref|XM_023439040.1|,-0.18138361,0.794821054,-0.081651306,0.890399552,KNC24519,1.51E-02,9.73E-01,-2.00E-01,0.7809038
ref|XM_023439041.1|,-0.019928046,0.937993762,-0.139866895,0.534925283,KNC24520,-2.87E-01,9.52E-01,-2.06E-01,0.9423233
ref|XM_023439042.1|,0.15631149,0.860213909,-0.007846124,0.994345986,KNC24521,3.21E-01,9.11E-01,-4.67E-01,0.7857618
ref|XM_023439043.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24522,1.60E-01,9.52E-01,-6.12E-01,0.724371
ref|XM_023439044.1|,0.499975731,0.919951062,-0.542040755,0.799042797,KNC24523,8.01E-02,9.52E-01,-3.29E-01,0.579495
ref|XM_023439045.1|,0.008234237,0.980692049,-0.153222332,0.803371747,KNC24524,-4.70E-02,9.52E-01,-5.06E-02,0.9525006
ref|XM_023439046.1|,-0.182502366,0.815003402,-0.101382863,0.872861636,KNC24525,3.11E-02,9.52E-01,1.62E-02,0.9745884
ref|XM_023439047.1|,-0.139353596,0.937993762,0.606487915,0.545475411,KNC24526,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439048.1|,-0.116582129,0.745105187,0.22926069,0.534925283,KNC24527,1.60E-01,9.52E-01,-4.11E-01,0.8555109
ref|XM_023439049.1|,-0.086053952,0.937993762,-0.651043073,0.568978049,KNC24528,4.37E-02,9.52E-01,-5.05E-03,0.9978811
ref|XM_023439050.1|,0.179906811,0.70098753,-0.050633218,0.908332354,KNC24529,2.90E-01,9.52E-01,5.16E-01,0.7773393
ref|XM_023439051.1|,-0.073536876,0.900444745,-0.045803167,0.902232372,KNC24530,-2.63E-01,9.52E-01,-1.16E-01,0.9594242
ref|XM_023439052.1|,0.302199137,0.740452864,-0.015748796,0.987696538,KNC24531,1.33E-01,9.52E-01,-6.41E-01,0.579495
ref|XM_023439053.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24532,-3.28E-01,9.16E-01,-2.59E-01,0.9131209
ref|XM_023439054.1|,0.047641983,0.937993762,-0.236628832,0.616727301,KNC24533,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439055.1|,0.063775118,0.937993762,-0.061300983,0.914970577,KNC24534,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439056.1|,-0.035717864,0.937993762,0.191101378,0.569536212,KNC24535,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439057.1|,-0.614035486,0.806471103,-1.086444503,0.534925283,KNC24536,-1.19E-01,9.26E-01,7.31E-02,0.9423233
ref|XM_023439058.1|,0.271677105,0.797470747,-0.280279018,0.65051831,KNC24537,2.00E-02,9.52E-01,3.05E-01,0.579495
ref|XM_023439059.1|,0.08132279,0.850007768,-0.057356214,0.84925371,KNC24538,-1.33E-03,9.98E-01,-9.98E-02,0.9507564
ref|XM_023439060.1|,-0.101342629,0.937993762,0.192538233,0.670597134,KNC24539,-1.63E-03,9.92E-01,1.19E-01,0.6532584
ref|XM_023439061.1|,0.313081334,0.937993762,-0.25138439,0.892658757,KNC24540,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439062.1|,0.127598684,0.937993762,0.155661708,0.848260377,KNC24541,-2.05E-01,8.78E-01,2.58E-01,0.8044563
ref|XM_023439063.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24542,8.57E-02,9.52E-01,8.27E-01,0.579495
ref|XM_023439064.1|,-0.07934712,0.806240052,-0.009557431,0.975011383,KNC24543,1.51E-01,9.52E-01,5.80E-02,0.9815594
ref|XM_023439065.1|,-0.213175034,0.937993762,0.553241983,0.534925283,KNC24544,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439066.1|,0.247949758,0.937993762,-0.24597268,0.898824157,KNC24545,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439067.1|,0.182433129,0.937993762,-0.584403153,0.534925283,KNC24546,5.54E-01,7.49E-01,4.08E-01,0.8314865
ref|XM_023439068.1|,-0.045605399,0.937993762,-0.151603448,0.676665885,KNC24547,-1.32E-01,9.52E-01,-1.63E-01,0.9402529
ref|XM_023439069.1|,0.099141334,0.937993762,0.180313517,0.663803537,KNC24548,9.13E-03,9.92E-01,-5.61E-01,0.7355998
ref|XM_023439070.1|,0.111844846,0.937993762,-0.058993747,0.961206799,KNC24549,2.42E-01,8.43E-01,-2.60E-01,0.8187781
ref|XM_023439071.1|,-0.142706221,0.937993762,-0.126322288,0.867176955,KNC24550,-6.10E-01,6.45E-01,1.43E-01,0.9438239
ref|XM_023439072.1|,0.084220315,0.937993762,-0.064697025,0.937559488,KNC24551,-1.95E-01,8.44E-01,4.73E-01,0.579495
ref|XM_023439073.1|,0.251901336,0.79198166,0.02077981,0.982634275,KNC24552,-1.72E-01,9.52E-01,3.90E-01,0.8324129
ref|XM_023439074.1|,-0.050447618,0.937993762,0.065002562,0.778033836,KNC24553,7.36E-02,9.52E-01,-1.31E-01,0.8896815
ref|XM_023439075.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24554,7.24E-03,9.92E-01,-1.03E+00,0.579495
ref|XM_023439076.1|,-0.226219603,0.937993762,-0.687183202,0.534925283,KNC24555,3.23E-01,8.20E-01,2.70E-01,0.8604016
ref|XM_023439077.1|,-0.115493311,0.824777648,-0.105726634,0.76510432,KNC24556,1.29E-01,7.74E-01,1.15E-01,0.8234129
ref|XM_023439078.1|,0.225168505,0.870647149,0.609322796,0.534925283,KNC24557,1.10E-01,9.52E-01,-6.62E-01,0.579495
ref|XM_023439079.1|,-0.213227262,0.937993762,-1.550904331,0.534925283,KNC24558,1.19E-01,8.59E-01,-1.71E-02,0.9827035
ref|XM_023439080.1|,0.454810584,0.916048741,0.314107516,0.890399552,KNC24559,9.76E-02,9.33E-01,4.21E-02,0.9580954
ref|XM_023439081.1|,0.243793628,0.794690304,0.026229363,0.975744193,KNC24560,-3.62E-01,9.06E-01,-6.81E-01,0.6689376
ref|XM_023439082.1|,-0.013391858,0.963374064,0.176048735,0.664831534,KNC24561,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439083.1|,0.003129995,0.985761622,0.098956445,0.741002159,KNC24562,-6.37E-02,9.28E-01,-3.09E-02,0.9507564
ref|XM_023439084.1|,0.048874945,0.937993762,0.383099908,0.534925283,KNC24563,-9.09E-02,9.52E-01,3.50E-01,0.7767326
ref|XM_023439085.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24564,-9.00E-02,8.44E-01,1.28E-01,0.7300633
ref|XM_023439086.1|,-0.029808643,0.937993762,-0.20731665,0.534925283,KNC24565,1.82E-02,9.52E-01,1.81E-02,0.973211
ref|XM_023439087.1|,-0.144443218,0.944296619,-1.255548457,0.706618319,KNC24566,-1.84E-01,7.72E-01,-3.04E-01,0.579495
ref|XM_023439088.1|,-0.104153793,0.764722273,-0.048426188,0.872291501,KNC24567,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439089.1|,0.248501935,0.937993762,-0.141489131,0.924648665,KNC24568,-5.04E-02,9.52E-01,8.98E-02,0.7857618
ref|XM_023439090.1|,-0.023661897,0.974695518,0.184917918,0.903626726,KNC24569,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439091.1|,-0.171696432,0.895246338,-0.436855137,0.534925283,KNC24570,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439092.1|,-0.052332002,0.937993762,0.154118914,0.883475018,KNC24571,3.56E-01,8.53E-01,2.34E-01,0.9148081
ref|XM_023439093.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24572,8.80E-02,9.52E-01,1.94E-01,0.9402529
ref|XM_023439094.1|,0.373859706,0.748944719,0.116583701,0.918564803,KNC24573,1.86E-01,9.52E-01,-3.96E-01,0.8593902
ref|XM_023439095.1|,0.289520945,0.937993762,0.100638641,0.957125057,KNC24574,1.97E-01,9.20E-01,-4.61E-02,0.9746106
ref|XM_023439096.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24575,-1.06E-01,9.52E-01,-5.87E-02,0.9500585
ref|XM_023439097.1|,0.005014284,0.992340865,-0.090565943,0.946170195,KNC24576,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439098.1|,0.125552163,0.937993762,-0.161410744,0.796859353,KNC24577,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439099.1|,0.195850608,0.853574092,0.210969356,0.738629553,KNC24578,1.13E-01,9.52E-01,-3.58E-03,0.9977728
ref|XM_023439100.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24579,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439101.1|,0.002168319,0.994900858,0.311452865,0.534925283,KNC24580,8.20E-02,9.52E-01,-5.86E-01,0.579495
ref|XM_023439102.1|,-0.019958754,0.937993762,0.003278645,0.996630886,KNC24581,-2.82E-01,9.09E-01,-1.27E-01,0.9500585
ref|XM_023439103.1|,-0.191290544,0.937993762,1.833449855,0.534925283,KNC24582,-8.50E-02,9.27E-01,-5.64E-02,0.9420748
ref|XM_023439104.1|,0.167046671,0.937993762,-0.594678292,0.675192334,KNC24583,-2.48E-02,9.52E-01,1.60E-01,0.8234129
ref|XM_023439105.1|,0.040185085,0.937993762,-0.06669768,0.929569713,KNC24584,-9.73E-03,9.83E-01,3.84E-01,0.5855206
ref|XM_023439106.1|,0.051952058,0.937993762,-0.166066892,0.769909541,KNC24585,-5.48E-02,9.52E-01,-3.24E-01,0.6024106
ref|XM_023439107.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24586,1.30E-01,9.52E-01,-8.47E-01,0.579495
ref|XM_023439108.1|,-1.0021963,0.929556314,1.304798985,0.756208427,KNC24587,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439109.1|,0.045809634,0.937993762,0.157370184,0.731654437,KNC24588,8.24E-02,9.52E-01,-6.50E-02,0.9423233
ref|XM_023439110.1|,-0.09287477,0.937993762,-0.368331205,0.534925283,KNC24589,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439111.1|,-0.111848474,0.797470747,-0.012074229,0.976717389,KNC24590,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439112.1|,-0.044461549,0.937993762,0.041615318,0.912487683,KNC24591,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439113.1|,-0.062106564,0.937993762,-0.061219171,0.912465634,KNC24592,1.79E-01,8.44E-01,-2.61E-01,0.7150848
ref|XM_023439114.1|,0.058667085,0.937993762,-0.14822275,0.669207665,KNC24593,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439115.1|,-0.011417595,0.973958557,0.055710523,0.935850813,KNC24594,-5.05E-02,9.52E-01,-6.53E-02,0.9420748
ref|XM_023439116.1|,0.077102977,0.937993762,-0.104892406,0.886233443,KNC24595,-5.86E-02,9.52E-01,3.55E-01,0.579495
ref|XM_023439117.1|,0.071384432,0.937993762,-0.286383632,0.534925283,KNC24596,4.74E-02,9.52E-01,1.68E-02,0.9891884
ref|XM_023439118.1|,0.504465317,0.768908732,0.003059049,0.99882165,KNC24597,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439119.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24598,-1.85E-03,9.99E-01,5.48E-01,0.736605
ref|XM_023439120.1|,0.266120968,0.909786714,-0.435503892,0.626251763,KNC24599,-3.44E-02,9.52E-01,2.55E-01,0.579495
ref|XM_023439121.1|,0.280134702,0.937993762,-0.169813252,0.930547936,KNC24600,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439122.1|,-0.026316701,0.964605574,0.485241546,0.534925283,KNC24601,3.18E-02,9.75E-01,-1.19E+00,0.579495
ref|XM_023439123.1|,-0.135823887,0.937993762,-0.284673271,0.69444369,KNC24602,-7.24E-02,9.52E-01,1.07E-02,0.9936383
ref|XM_023439124.1|,0.037445207,0.937993762,0.36781775,0.534925283,KNC24603,-1.46E-01,8.84E-01,5.69E-01,0.579495
ref|XM_023439125.1|,0.015011615,0.974451109,-0.13805564,0.873017675,KNC24604,5.74E-02,9.52E-01,-2.63E-02,0.9648126
ref|XM_023439126.1|,0.15431249,0.937993762,-0.048019681,0.968823293,KNC24605,1.84E-01,9.52E-01,3.69E-01,0.7478611
ref|XM_023439127.1|,-0.014492788,0.978841076,-0.038501383,0.975744193,KNC24606,8.22E-02,9.52E-01,-3.33E-01,0.579495
ref|XM_023439128.1|,-1.103584164,0.894831513,1.650610995,0.645133148,KNC24607,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439129.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24608,6.06E-01,6.57E-01,1.83E-04,0.9997548
ref|XM_023439130.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24609,3.18E-01,7.58E-01,-2.88E-01,0.7935771
ref|XM_023439131.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24610,-5.64E-02,9.52E-01,1.95E-01,0.579495
ref|XM_023439132.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24611,1.07E-01,9.52E-01,1.97E-01,0.777696
ref|XM_023439133.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24612,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439134.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24613,4.07E-02,9.52E-01,-2.75E-01,0.579495
ref|XM_023439135.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24614,1.98E-02,9.52E-01,4.86E-02,0.9443571
ref|XM_023439136.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24615,-8.44E-02,9.52E-01,4.17E-02,0.9540587
ref|XM_023439137.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24616,-2.84E-01,7.51E-01,5.21E-01,0.579495
ref|XM_023439138.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24617,-7.45E-02,9.52E-01,-1.24E-01,0.833577
ref|XM_023439139.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24618,-7.63E-02,9.23E-01,9.71E-02,0.8372418
ref|XM_023439140.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24619,9.42E-02,9.23E-01,2.01E-02,0.9779523
ref|XM_023439141.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24620,-9.58E-02,7.25E-01,-5.97E-02,0.838459
ref|XM_023439142.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24621,-1.26E-01,9.52E-01,2.06E-01,0.8378967
ref|XM_023439143.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24622,1.45E-01,7.17E-01,-2.45E-01,0.579495
ref|XM_023439144.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24623,8.22E-02,9.52E-01,-6.55E-02,0.9423233
ref|XM_023439145.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24624,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439146.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24625,8.03E-02,9.52E-01,2.46E-01,0.6439183
ref|XM_023439147.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24626,-8.77E-02,9.52E-01,-7.22E-02,0.9445622
ref|XM_023439148.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24627,-7.20E-02,7.69E-01,-1.71E-01,0.579495
ref|XM_023439149.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24628,4.73E-01,7.84E-01,1.28E+00,0.579495
ref|XM_023439150.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24629,5.93E-02,9.52E-01,-7.35E-02,0.8713097
ref|XM_023439151.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24630,1.36E-01,9.29E-01,-1.18E-01,0.9117373
ref|XM_023439152.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24631,1.78E-02,9.61E-01,-2.21E-01,0.6755388
ref|XM_023439153.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24632,3.68E-03,9.92E-01,6.97E-02,0.9447078
ref|XM_023439154.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24633,1.29E-01,9.52E-01,-3.50E-01,0.6688935
ref|XM_023439155.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24634,4.17E-01,8.14E-01,-1.09E-01,0.9619693
ref|XM_023439156.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24635,-1.09E-02,9.69E-01,1.34E-01,0.7755557
ref|XM_023439157.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24636,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439158.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24637,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439159.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24638,-4.61E-02,9.52E-01,-1.03E-01,0.6756044
ref|XM_023439160.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24639,8.37E-02,9.52E-01,-6.28E-02,0.9423233
ref|XM_023439161.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24640,1.08E-01,9.37E-01,-3.77E-01,0.579495
ref|XM_023439162.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24641,8.36E-02,9.52E-01,-6.66E-02,0.9548306
ref|XM_023439163.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24642,1.44E-02,9.52E-01,-1.01E-01,0.6826542
ref|XM_023439164.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24643,-1.36E-01,7.73E-01,-2.26E-01,0.579495
ref|XM_023439165.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24644,7.79E-02,8.35E-01,8.91E-02,0.7906319
ref|XM_023439166.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24645,-1.04E-01,9.52E-01,-1.50E-01,0.9357505
ref|XM_023439167.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24646,4.99E-02,9.52E-01,-2.07E-02,0.9815594
ref|XM_023439168.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24647,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439169.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24648,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439170.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24649,-9.93E-02,7.53E-01,1.20E-02,0.9794348
ref|XM_023439171.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24650,4.11E-02,9.52E-01,1.49E-01,0.8635694
ref|XM_023439172.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24651,1.87E-01,8.86E-01,2.02E-01,0.8486198
ref|XM_023439173.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24652,6.96E-02,9.52E-01,4.02E-02,0.9513991
ref|XM_023439174.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24653,-1.04E-01,9.29E-01,1.62E-01,0.7979261
ref|XM_023439175.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24654,3.20E-02,9.48E-01,-3.13E-02,0.9032048
ref|XM_023439176.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24655,-8.85E-03,9.56E-01,-2.80E-01,0.5267266
ref|XM_023439177.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24656,-1.45E-01,8.58E-01,-1.30E-01,0.8653203
ref|XM_023439178.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24657,5.33E-02,9.52E-01,-2.05E-02,0.9729734
ref|XM_023439179.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24658,-3.94E-02,9.52E-01,-5.00E-03,0.9936383
ref|XM_023439180.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24659,2.06E-01,7.49E-01,-2.32E-01,0.6852347
ref|XM_023439181.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24660,-1.95E-01,7.69E-01,-4.91E-03,0.9966976
ref|XM_023439182.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24661,3.62E-03,9.91E-01,1.45E-01,0.8257693
ref|XM_023439183.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24662,7.78E-02,9.52E-01,2.10E-01,0.7737234
ref|XM_023439184.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24663,6.20E-02,9.52E-01,2.07E-01,0.8234129
ref|XM_023439185.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24664,-1.11E-01,7.25E-01,-1.90E-02,0.9640515
ref|XM_023439186.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24665,3.64E-02,9.52E-01,-1.12E-01,0.7394936
ref|XM_023439187.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24666,4.38E-03,9.73E-01,-5.18E-02,0.8507925
ref|XM_023439188.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24667,-3.02E-02,9.52E-01,-1.39E-01,0.640229
ref|XM_023439189.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24668,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439190.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24669,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439191.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24670,-2.82E-01,8.59E-01,-7.97E-01,0.579495
ref|XM_023439192.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24671,3.00E-02,9.52E-01,1.72E-01,0.7064548
ref|XM_023439193.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24672,-7.26E-01,9.23E-01,2.11E-01,0.9707921
ref|XM_023439194.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24673,2.99E-02,9.52E-01,1.87E-01,0.8428871
ref|XM_023439195.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24674,1.64E-01,9.52E-01,1.01E-01,0.9648654
ref|XM_023439196.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24675,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439197.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24676,1.64E-02,9.78E-01,4.20E-01,0.6755388
ref|XM_023439198.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC24677,5.71E-03,9.88E-01,6.44E-02,0.9489305
ref|XM_023439199.1|,0.42050086,0.764722273,-0.041108678,0.976551075,KNC24678,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023439200.1|,-0.145703924,0.937993762,0.292785973,0.83534048,KNC24679,9.15E-02,7.31E-01,1.82E-02,0.9604957
ref|XM_023439201.1|,0.504377514,0.922937232,0.156819119,0.95259715,KNC24680,6.68E-01,3.47E-01,-2.47E-02,0.9900712
ref|XM_023439202.1|,0.082204971,0.947455267,-0.918396146,0.601695136,KNC24681,-1.06E-01,8.80E-01,-1.48E-01,0.7755441
ref|XM_023439203.1|,0.005058911,0.984881884,0.052023262,0.931838942,KNC24682,-1.28E-01,9.52E-01,3.56E-01,0.7196622
ref|XM_023439204.1|,0.06500775,0.937993762,0.115309063,0.659941381,KNC24683,-8.21E-02,9.05E-01,-3.88E-02,0.9489305
ref|XM_023439205.1|,0.621929423,0.937993762,2.023130969,0.534925283,KNC24684,1.54E-02,9.52E-01,-1.98E-01,0.579495
