Geneid_i5k (limma),A1_logFC_i5k (limma),A1_pvalue_i5k (limma),A4_logFC_i5k (limma),A4_pvalue_i5k (limma),Geneid_Melbourne (limma),A1_logFC_Melbourne (limma),A1_pvalue_Melbourne (limma),A4_logFC_Melbourne (limma),A4_pvalue_Melbourne (limma)
ref|XM_023439261.1|,-0.001434829,0.994919592,-0.027023096,0.873204999,KNC24740,7.54E-01,0.68924462,-3.74E-01,0.774161908
ref|XM_023439262.1|,-0.143652895,0.671002529,-0.042533568,0.823044681,KNC24741,5.36E-01,0.71391989,4.15E-02,0.972624967
ref|XM_023439263.1|,-0.049323814,0.811095891,-0.081321392,0.603706212,KNC24742,2.82E-01,0.77179839,-1.84E-02,0.967657557
ref|XM_023439264.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24743,1.18E-01,0.68924462,-8.30E-02,0.86600292
ref|XM_023439265.1|,-0.126955626,0.730772323,0.03028838,0.819754189,KNC24744,-1.80E-02,0.97928335,-8.30E-02,0.655721244
ref|XM_023439266.1|,0.068182213,0.821167788,0.06168537,0.632599064,KNC24745,2.91E-01,0.68924462,3.87E-01,0.39629656
ref|XM_023439267.1|,-0.255964905,0.671002529,-0.108148696,0.725223947,KNC24746,-1.42E-01,0.68924462,3.33E-02,0.93943754
ref|XM_023439268.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24747,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439269.1|,-0.138142444,0.671002529,-0.138633979,0.569434487,KNC24748,4.11E-02,0.91502906,-4.73E-02,0.780169493
ref|XM_023439270.1|,0.120187472,0.763234509,0.008826543,0.962120386,KNC24749,2.07E-01,0.68924462,-1.48E-02,0.957879405
ref|XM_023439271.1|,0.292468779,0.671002529,0.225562405,0.603706212,KNC24750,7.32E-02,0.82513733,2.31E-02,0.848272012
ref|XM_023439272.1|,-0.239353388,0.671002529,0.131204689,0.603706212,KNC24751,-1.80E-02,0.97928335,-8.30E-02,0.655721244
ref|XM_023439273.1|,-0.114147662,0.679349197,-0.186820186,0.411479527,KNC24752,3.47E-02,0.88950844,3.32E-02,0.873968564
ref|XM_023439274.1|,0.082904818,0.795196602,0.139439052,0.603706212,KNC24753,1.29E-01,0.68924462,9.76E-02,0.655721244
ref|XM_023439275.1|,-0.107106871,0.938537909,0.224657983,0.813641824,KNC24754,5.50E-01,0.68924462,-4.01E-01,0.655721244
ref|XM_023439276.1|,-0.235045966,0.671002529,0.304396149,0.603706212,KNC24755,-2.33E-01,0.85737869,1.96E-01,0.794220864
ref|XM_023439277.1|,-0.273083402,0.671002529,-0.013397963,0.967537081,KNC24756,-3.33E-01,0.68924462,-9.81E-02,0.706333619
ref|XM_023439278.1|,-0.100784562,0.671002529,-0.084297116,0.603706212,KNC24757,7.97E-02,0.76062584,-1.13E-03,0.99473999
ref|XM_023439279.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24758,-3.32E-01,0.68924462,-1.14E-01,0.865153276
ref|XM_023439280.1|,-0.030561828,0.91628009,-0.015337019,0.948975032,KNC24759,-8.68E-02,0.82895069,2.43E-01,0.572614428
ref|XM_023439281.1|,-0.043808735,0.902926331,-0.033680444,0.871548946,KNC24760,-1.19E-01,0.68924462,-1.09E-02,0.910253044
ref|XM_023439282.1|,0.089372501,0.795288171,0.091235235,0.603706212,KNC24761,-1.16E-01,0.68924462,-1.08E-01,0.55211026
ref|XM_023439283.1|,-0.062264769,0.843585326,-0.158054495,0.431407526,KNC24762,4.59E-01,0.68924462,-2.97E-01,0.787928696
ref|XM_023439284.1|,0.394628019,0.671002529,0.354474612,0.569848142,KNC24763,1.92E-01,0.68924462,1.02E-01,0.655721244
ref|XM_023439285.1|,0.585719371,0.671002529,0.45294698,0.603706212,KNC24764,-1.07E-02,0.97928335,-1.42E-01,0.364790902
ref|XM_023439286.1|,-0.176380362,0.671002529,0.112447424,0.642119557,KNC24765,2.82E-01,0.73609363,4.07E-01,0.751629926
ref|XM_023439287.1|,0.186651433,0.671002529,0.012675839,0.936345337,KNC24766,-5.13E-02,0.87473044,-1.68E-02,0.885362551
ref|XM_023439288.1|,0.80066815,0.671002529,0.198561764,0.603706212,KNC24767,-5.26E-04,0.99912312,8.85E-02,0.809784669
ref|XM_023439289.1|,-1.164440884,0.671002529,-1.075455348,0.64479813,KNC24768,3.50E-01,0.69469704,1.61E-01,0.874846029
ref|XM_023439290.1|,-0.002704427,0.996278494,0.336772975,0.560816107,KNC24769,6.98E-02,0.83858707,-1.99E-02,0.914187634
ref|XM_023439291.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24770,-4.59E-02,0.83803865,1.02E-01,0.603847837
ref|XM_023439292.1|,0.559350715,0.671002529,0.395009125,0.603706212,KNC24771,-1.81E-01,0.68924462,-1.08E-01,0.459714011
ref|XM_023439293.1|,-0.162562641,0.671002529,-0.124052408,0.603706212,KNC24772,2.31E-01,0.68924462,8.41E-02,0.875433882
ref|XM_023439294.1|,-0.154144235,0.671002529,-0.014120212,0.881858684,KNC24773,2.47E-01,0.68924462,4.91E-02,0.924766736
ref|XM_023439295.1|,-0.131201458,0.671002529,-0.053053551,0.603706212,KNC24774,3.26E-02,0.9802135,-1.37E+00,0.216588336
ref|XM_023439296.1|,0.082942302,0.824095588,0.141919959,0.603706212,KNC24775,2.12E-01,0.85652063,1.19E-01,0.893030032
ref|XM_023439297.1|,0.009273587,0.979597384,0.11976692,0.603706212,KNC24776,4.67E-01,0.68924462,3.86E-01,0.531175371
ref|XM_023439298.1|,0.008404057,0.983663258,0.143013791,0.603706212,KNC24777,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439299.1|,-0.01498897,0.979207564,-0.224933891,0.462713955,KNC24778,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439300.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24779,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439301.1|,-0.144954755,0.671002529,0.026080833,0.925413049,KNC24780,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439302.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24781,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439303.1|,0.164754046,0.868341987,0.03005966,0.951587782,KNC24782,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439304.1|,0.03803646,0.860782307,0.045280079,0.737652916,KNC24783,-2.63E-02,0.97928335,-3.14E-01,0.571526457
ref|XM_023439305.1|,-0.049842129,0.857528168,-0.156590101,0.447455409,KNC24784,2.40E-01,0.68924462,2.45E-01,0.655721244
ref|XM_023439306.1|,-0.177251548,0.672483323,-0.188021261,0.698082079,KNC24785,-4.87E-01,0.68924462,4.91E-02,0.932515903
ref|XM_023439307.1|,-0.717200315,0.102964759,0.085390755,0.753771538,KNC24786,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439308.1|,-0.377965265,0.671002529,0.011403876,0.979583745,KNC24787,-4.05E-01,0.68924462,-1.01E+00,0.334575211
ref|XM_023439309.1|,0.115877936,0.901819923,-0.201743666,0.650485313,KNC24788,1.18E-01,0.68924462,4.91E-02,0.892440838
ref|XM_023439310.1|,-0.500192869,0.671002529,0.049036265,0.948738264,KNC24789,4.31E-01,0.7983374,1.07E+00,0.655721244
ref|XM_023439311.1|,1.352442704,0.671002529,-0.242296958,0.825446913,KNC24790,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439312.1|,-0.095237471,0.87649791,0.416843152,0.55499567,KNC24791,5.01E-01,0.64187514,2.78E-01,0.655721244
ref|XM_023439313.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24792,3.55E-01,0.68924462,-2.52E-01,0.655721244
ref|XM_023439314.1|,0.367431729,0.671002529,-0.145483794,0.817006455,KNC24793,3.82E-01,0.68924462,-3.46E-01,0.655721244
ref|XM_023439315.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24794,-7.81E-01,0.68924462,-3.18E-01,0.655721244
ref|XM_023439316.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24795,1.04E-01,0.92187027,-2.23E-02,0.957484165
ref|XM_023439317.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24796,-3.35E-01,0.68924462,1.50E-01,0.863186836
ref|XM_023439318.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24797,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439319.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24798,1.18E-01,0.68924462,-8.30E-02,0.875146463
ref|XM_023439320.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24799,2.23E-01,0.6932708,-8.19E-02,0.822517161
ref|XM_023439321.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24800,-1.09E-01,0.9259431,-1.14E-01,0.893030032
ref|XM_023439322.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24801,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439323.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24802,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439324.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24803,4.96E-01,0.68924462,2.02E-02,0.948498907
ref|XM_023439325.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24804,-3.94E-03,0.98961886,7.75E-02,0.714950064
ref|XM_023439326.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24805,1.87E-01,0.81077837,-1.55E-01,0.872043712
ref|XM_023439327.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24806,8.43E-01,0.68924462,3.89E-02,0.960530724
ref|XM_023439328.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24807,-1.80E-02,0.97928335,4.91E-02,0.893030032
ref|XM_023439329.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24808,1.16E-01,0.90693814,2.41E-02,0.980821592
ref|XM_023439330.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24809,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439331.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24810,3.25E-01,0.68924462,1.71E-01,0.655721244
ref|XM_023439332.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24811,3.38E-01,0.68924462,-3.72E-01,0.727444729
ref|XM_023439333.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24812,-4.80E-02,0.97928335,2.00E-01,0.801087179
ref|XM_023439334.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24813,1.22E-01,0.7983374,1.81E-01,0.71509749
ref|XM_023439335.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24814,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439336.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24815,1.47E-01,0.77974346,4.51E-02,0.793149286
ref|XM_023439337.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24816,-1.32E-01,0.68924462,-8.89E-02,0.655721244
ref|XM_023439338.1|,-0.286750294,0.807805707,-0.600382655,0.603706212,KNC24817,-3.94E-01,0.68924462,-6.44E-02,0.955666
ref|XM_023439339.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24818,-7.18E-01,0.68924462,-5.82E-01,0.616023462
ref|XM_023439340.1|,1.138303739,0.671002529,0.191277329,0.845736857,KNC24819,-2.37E-01,0.68924462,1.23E-01,0.655721244
ref|XM_023439341.1|,-0.045237527,0.913390061,0.141516029,0.603706212,KNC24820,4.60E-01,0.68924462,-1.10E-01,0.775309399
ref|XM_023439342.1|,0.221817473,0.671002529,-0.078190479,0.603706212,KNC24821,-1.40E-01,0.68924462,-5.32E-02,0.680074742
ref|XM_023439343.1|,-0.009631801,0.985341593,-0.063360568,0.918108442,KNC24822,2.26E-01,0.68924462,1.21E-02,0.976518305
ref|XM_023439344.1|,0.016532493,0.979597384,-0.100283418,0.807987217,KNC24823,1.89E-01,0.68924462,1.12E-01,0.655721244
ref|XM_023439345.1|,0.034451283,0.968540936,0.018646537,0.969854329,KNC24824,-6.07E-02,0.77723904,-8.29E-02,0.704949857
ref|XM_023439346.1|,-0.182650583,0.693604118,-0.192985357,0.642353167,KNC24825,4.62E-02,0.92448678,1.13E-01,0.655721244
ref|XM_023439347.1|,-0.162266206,0.671002529,-0.230660505,0.603706212,KNC24826,1.65E-02,0.97914595,-1.18E-01,0.655721244
ref|XM_023439348.1|,-0.49903361,0.671002529,0.211477518,0.753972935,KNC24827,-2.09E-01,0.72907928,-2.90E-02,0.959772514
ref|XM_023439349.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24828,-4.95E-01,0.68924462,-3.81E-02,0.915283254
ref|XM_023439350.1|,-1.488009646,0.671002529,-0.723006778,0.603706212,KNC24829,1.17E-01,0.85795378,-8.30E-02,0.655721244
ref|XM_023439351.1|,-0.145472045,0.671002529,-0.171110377,0.603706212,KNC24830,-2.62E-01,0.68924462,-1.03E-01,0.688996065
ref|XM_023439352.1|,0.111941491,0.791693207,-0.123353816,0.697328544,KNC24831,-5.38E-02,0.87132329,-1.87E-01,0.409958636
ref|XM_023439353.1|,-0.196036723,0.671002529,-0.227492734,0.598609656,KNC24832,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439354.1|,0.048144701,0.904577429,-0.056185783,0.846416755,KNC24833,-4.95E-01,0.68924462,-4.07E-01,0.655721244
ref|XM_023439355.1|,-0.043194655,0.914111381,0.039668829,0.915094427,KNC24834,-5.04E-01,0.68924462,8.19E-02,0.930100705
ref|XM_023439356.1|,-0.106979016,0.713978956,-0.034359219,0.904897135,KNC24835,-5.33E-01,0.68924462,2.71E-01,0.854522954
ref|XM_023439357.1|,-0.351751881,0.671002529,-0.351971636,0.603706212,KNC24836,-5.33E-01,0.68924462,4.99E-01,0.707446066
ref|XM_023439358.1|,0.056518822,0.905700982,-0.067832107,0.77650983,KNC24837,3.71E-02,0.93207686,-7.82E-02,0.655721244
ref|XM_023439359.1|,-0.077479566,0.901913284,-0.818052059,0.525854101,KNC24838,-1.70E-02,0.97928335,-8.30E-02,0.655721244
ref|XM_023439360.1|,-1.2123112,0.671002529,-0.829190471,0.671684809,KNC24839,-3.86E-01,0.68924462,2.46E-02,0.98206258
ref|XM_023439361.1|,-0.026259693,0.979597384,0.091322538,0.911420079,KNC24840,-2.42E-01,0.88882543,5.39E-01,0.655721244
ref|XM_023439362.1|,-0.142531764,0.715918479,-0.083695687,0.603706212,KNC24841,-1.60E-01,0.77216524,2.07E-01,0.655721244
ref|XM_023439363.1|,-0.030945756,0.97401683,-0.217258778,0.732597039,KNC24842,-2.16E-01,0.68924462,1.13E-01,0.720683591
ref|XM_023439364.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24843,-1.30E-01,0.83952131,3.29E-01,0.54062765
ref|XM_023439365.1|,-0.097490231,0.914362726,0.140677399,0.70761567,KNC24844,2.83E-03,0.99551746,1.45E-01,0.655721244
ref|XM_023439366.1|,0.190827692,0.671002529,-0.062395543,0.677324992,KNC24845,2.02E-01,0.68924462,1.01E-01,0.655721244
ref|XM_023439367.1|,-0.277000309,0.671002529,-0.347255982,0.603706212,KNC24846,-2.07E-01,0.68924462,2.63E-02,0.91761585
ref|XM_023439368.1|,-0.076502058,0.923828121,-0.215222616,0.625112653,KNC24847,-1.46E-01,0.74592419,-8.30E-02,0.856652886
ref|XM_023439369.1|,-0.576075314,0.671002529,0.105748872,0.861834005,KNC24848,2.47E-01,0.68924462,-2.15E-01,0.668972084
ref|XM_023439370.1|,-0.148221507,0.671002529,-0.110306434,0.733231672,KNC24849,1.27E-01,0.68924462,-5.29E-02,0.655721244
ref|XM_023439371.1|,0.222350323,0.759528176,-0.359001574,0.603706212,KNC24850,-1.20E-01,0.68924462,-7.07E-02,0.673923595
ref|XM_023439372.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24851,4.98E-02,0.89542985,7.70E-02,0.655721244
ref|XM_023439373.1|,0.014019584,0.964870526,0.004208838,0.97494512,KNC24852,8.46E-02,0.80453935,3.15E-01,0.423573139
ref|XM_023439374.1|,-0.085277031,0.766960417,0.022010294,0.925413049,KNC24853,-9.01E-02,0.79154367,-1.87E-01,0.347096414
ref|XM_023439375.1|,0.104811218,0.803426446,-0.08877551,0.744398185,KNC24854,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439376.1|,0.181774891,0.671002529,-0.01056947,0.94383818,KNC24855,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439377.1|,-0.18887928,0.671002529,-0.187137577,0.603706212,KNC24856,4.39E-03,0.98506757,-6.25E-02,0.655721244
ref|XM_023439378.1|,0.152450644,0.671002529,-0.039884841,0.759369577,KNC24857,-6.87E-02,0.75254841,-1.32E-01,0.289579222
ref|XM_023439379.1|,-0.185877762,0.671002529,-0.098972151,0.603706212,KNC24858,-1.15E-01,0.68924462,-1.83E-01,0.368614858
ref|XM_023439380.1|,-0.038108944,0.875535511,-0.130505988,0.603706212,KNC24859,-2.17E-01,0.68924462,-1.14E-01,0.760038431
ref|XM_023439381.1|,-0.095601741,0.779876403,-0.09446473,0.603706212,KNC24860,-6.49E-01,0.68924462,-5.36E-01,0.655721244
ref|XM_023439382.1|,0.171474465,0.671002529,0.044106587,0.694307805,KNC24861,-8.67E-04,0.99800246,2.07E-02,0.947108383
ref|XM_023439383.1|,0.303465865,0.671002529,0.428500243,0.603706212,KNC24862,9.08E-03,0.97928335,2.06E-02,0.902732112
ref|XM_023439384.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24863,-3.08E-02,0.90759041,-4.72E-02,0.764867873
ref|XM_023439385.1|,0.257019973,0.869765556,0.379490027,0.845814908,KNC24864,-2.65E-01,0.85093037,2.09E-01,0.780978165
ref|XM_023439386.1|,-0.279724418,0.671002529,0.096295844,0.615348896,KNC24865,-6.45E-01,0.68924462,-1.40E-01,0.910677224
ref|XM_023439387.1|,0.310537071,0.671002529,-0.014397892,0.975833927,KNC24866,2.70E-02,0.97546817,-1.37E-01,0.655721244
ref|XM_023439388.1|,0.302302775,0.671002529,0.075112204,0.860224481,KNC24867,2.92E-02,0.96687277,-3.60E-02,0.893030032
ref|XM_023439389.1|,-0.216429117,0.671002529,0.440448031,0.407455513,KNC24868,-1.50E-01,0.84718116,-1.23E-01,0.911126563
ref|XM_023439390.1|,0.292735103,0.671002529,0.180276471,0.603706212,KNC24869,-8.28E-02,0.81226085,-1.13E-01,0.655721244
ref|XM_023439391.1|,0.328928246,0.719053589,0.222818219,0.794159165,KNC24870,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439392.1|,0.915966893,0.671002529,0.328568752,0.698082079,KNC24871,-2.11E-01,0.70313119,4.91E-02,0.893030032
ref|XM_023439393.1|,-0.347013704,0.671002529,-0.083695687,0.603706212,KNC24872,1.36E-01,0.69015001,-1.54E-01,0.655721244
ref|XM_023439394.1|,0.408179005,0.671002529,0.47589359,0.566028755,KNC24873,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439395.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC24874,-2.99E-02,0.91247097,-3.30E-04,0.997529929
ref|XM_023439396.1|,-0.087540042,0.900745153,0.008028252,0.989651782,KNC24875,6.11E-01,0.68924462,-9.04E-02,0.921857696
ref|XM_023439397.1|,0.335730184,0.671002529,0.0040559,0.992414532,KNC24876,7.16E-02,0.96970418,-8.35E-01,0.583699834
ref|XM_023439398.1|,0.062512091,0.956602545,-0.541139264,0.603706212,KNC24877,2.59E-02,0.98173474,6.24E-02,0.91316842
ref|XM_023439399.1|,-0.023351086,0.966403707,0.085224259,0.695792087,KNC24878,5.74E-02,0.89434028,-1.05E-01,0.655721244
ref|XM_023439400.1|,-0.34808848,0.784307672,-1.005452835,0.562493037,KNC24879,3.87E-02,0.95415081,8.23E-02,0.768445675
ref|XM_023439401.1|,-0.052904371,0.844630163,-0.195983099,0.353752074,KNC24880,8.26E-02,0.81882827,1.87E-01,0.655721244
ref|XM_023439402.1|,0.059409172,0.977811823,0.037198532,0.975603457,KNC24881,-5.67E-02,0.88989771,-8.64E-02,0.679470675
ref|XM_023439403.1|,0.215234668,0.809988019,-0.23408707,0.793335151,KNC24882,-1.27E-01,0.68924462,1.48E-02,0.944635266
ref|XM_023439404.1|,-0.065485277,0.978277913,-0.339500556,0.754726815,KNC24883,-4.23E-01,0.68924462,-2.42E-01,0.669588447
ref|XM_023439405.1|,-0.503878224,0.671002529,0.704690607,0.547303399,KNC24884,9.18E-03,0.98488745,-5.20E-03,0.987752927
ref|XM_023439406.1|,-0.046018546,0.898223447,0.128002214,0.603706212,KNC24885,-3.47E-01,0.68924462,3.55E-01,0.447018468
ref|XM_023439407.1|,-0.239431595,0.671002529,0.084392166,0.806442741,KNC24886,2.35E-01,0.68924462,2.97E-01,0.616824276
ref|XM_023439408.1|,0.092551199,0.794700851,0.076548589,0.724567424,KNC24887,7.72E-01,0.68924462,1.16E+00,0.216588336
ref|XM_023439409.1|,0.222124412,0.671002529,-0.157391792,0.597660735,KNC24888,-2.39E-01,0.8503055,7.54E-01,0.655721244
ref|XM_023439410.1|,0.098083914,0.783080429,0.053928965,0.833005327,KNC24889,1.17E-01,0.68924462,-4.37E-02,0.722585766
ref|XM_023439411.1|,0.104526434,0.815805147,-0.0449288,0.871734472,KNC24890,1.32E-01,0.95837598,-1.54E-01,0.893030032
ref|XM_023439412.1|,0.010195117,0.987264492,0.028483676,0.953713874,KNC24891,-1.99E-03,0.99572878,-2.40E-01,0.338208938
ref|XM_023439413.1|,0.118248472,0.671002529,-0.34779022,0.603706212,KNC24892,3.13E-01,0.68924462,-8.55E-02,0.71509749
ref|XM_023439414.1|,0.062162307,0.908439659,0.126430077,0.764045076,KNC24893,2.48E-01,0.68924462,-2.15E-01,0.655721244
ref|XM_023439415.1|,0.118248472,0.671002529,-0.409533414,0.603706212,KNC24894,-1.84E-01,0.68924462,5.29E-02,0.807615248
ref|XM_023439416.1|,0.188485933,0.671002529,0.128048667,0.603706212,KNC24895,1.99E-01,0.68924462,-7.74E-02,0.663036689
ref|XM_023439417.1|,0.062836458,0.888002651,-0.091255492,0.624271422,KNC24896,2.24E-01,0.68924462,-4.40E-02,0.752299576
ref|XM_023439418.1|,-0.144625688,0.671002529,-0.191426223,0.388230279,KNC24897,1.14E-01,0.86759554,-7.60E-01,0.488291571
ref|XM_023439419.1|,-0.066612205,0.807805707,-0.19018653,0.367439808,KNC24898,3.10E-01,0.68924462,-8.31E-02,0.899479909
ref|XM_023439420.1|,0.118248472,0.671002529,0.048265738,0.88643206,KNC24899,1.07E-01,0.68924462,-3.19E-02,0.791532799
ref|XM_023439421.1|,0.036613645,0.896119527,0.113595005,0.603706212,KNC24900,-1.26E-02,0.98008465,-1.10E-01,0.708276558
ref|XM_023439422.1|,0.006121474,0.983663258,-0.066282592,0.603706212,KNC24901,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439423.1|,-0.080908627,0.671002529,0.053804271,0.755579431,KNC24902,-7.41E-02,0.95140542,2.07E-01,0.655721244
ref|XM_023439424.1|,-0.460581469,0.71670688,0.067717666,0.938786456,KNC24903,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439425.1|,-0.006579658,0.986010979,-0.047943402,0.828721382,KNC24904,6.37E-01,0.68924462,-6.83E-02,0.881377218
ref|XM_023439426.1|,0.136052172,0.802016925,0.12891642,0.741962473,KNC24905,4.84E-01,0.68924462,-6.73E-01,0.401150472
ref|XM_023439427.1|,-0.433722466,0.848057479,-0.8191102,0.62398757,KNC24906,1.79E-01,0.68924462,1.23E-01,0.655721244
ref|XM_023439428.1|,0.145490902,0.895468691,-0.241810326,0.798612713,KNC24907,1.62E-01,0.68924462,2.15E-01,0.262249816
ref|XM_023439429.1|,-0.141690783,0.671002529,0.156202157,0.603706212,KNC24908,5.68E-02,0.95817445,3.14E-01,0.655721244
ref|XM_023439430.1|,0.053277666,0.671002529,-0.079718303,0.49952598,KNC24909,1.14E-02,0.98303601,-2.67E-01,0.655721244
ref|XM_023439431.1|,-0.031951012,0.943725925,-0.180804051,0.603706212,KNC24910,-1.05E-01,0.9019368,2.55E-01,0.655721244
ref|XM_023439432.1|,-0.155570955,0.671002529,-0.063129611,0.643822331,KNC24911,-1.15E-03,0.99800246,1.15E-01,0.767274539
ref|XM_023439433.1|,0.079947144,0.880877078,0.131532063,0.721120851,KNC24912,1.22E-01,0.90407335,-1.18E-02,0.986225485
ref|XM_023439434.1|,0.316819455,0.671002529,0.197153921,0.603706212,KNC24913,-1.87E-02,0.97928335,4.87E-02,0.945059788
ref|XM_023439435.1|,0.140802032,0.729044637,0.122547531,0.603706212,KNC24914,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439436.1|,0.02671406,0.87594922,0.103413326,0.603706212,KNC24915,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023439437.1|,0.05135951,0.79723383,-0.054287589,0.68703137,KNC24916,1.18E-01,0.68924462,-2.15E-01,0.655721244
ref|XM_023439438.1|,-0.386501857,0.671002529,0.245023832,0.647284795,KNC24917,2.53E-01,0.68924462,-2.15E-01,0.655721244
