Geneid_i5k (limma),Treatment_logFC_i5k_Pseudomonas (limma),Treatment_pvalue_i5k_Pseudomonas (limma),Interaction_logFC_i5k_Pseudomonas (limma),Interaction_pvalue_i5k_Pseudomonas (limma),Geneid_Melbourne (limma),Treatment_logFC_Melbourne_Pseudomonas (limma),Treatment_pvalue_Melbourne_Pseudomonas (limma),Interaction_logFC_Melbourne_Pseudomonas (limma),Interaction_pvalue_Melbourne_Pseudomonas (limma)
ref|XM_023435269.1|,0.411925747,0.835533183,0.297384887,0.773838571,KNC20748,-4.75E-02,0.860668127,-2.00E-01,0.19117155
ref|XM_023435270.1|,0.609500789,0.835533183,0.884872947,0.46150381,KNC20749,8.85E-02,0.894135841,3.65E-01,0.65937152
ref|XM_023435271.1|,-0.013619222,0.983337947,0.233373761,0.828257966,KNC20750,1.22E-01,0.941906795,3.01E-02,0.9938543
ref|XM_023435272.1|,-0.237378942,0.889214718,-0.768027797,0.780217786,KNC20751,2.97E-03,0.996439514,6.21E-01,0.46715193
ref|XM_023435273.1|,0.020103386,0.985146568,-0.068190145,0.977680796,KNC20752,4.85E-02,0.860668127,4.44E-02,0.92989421
ref|XM_023435274.1|,0.101017566,0.910506332,-0.059897458,0.975147743,KNC20753,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435275.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20754,1.81E-01,0.860668127,-4.46E-01,0.31669496
ref|XM_023435276.1|,0.082269478,0.858479969,0.439682839,0.407405444,KNC20755,-2.76E-01,0.860668127,-8.03E-02,0.96838147
ref|XM_023435277.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20756,7.16E-02,0.860668127,-1.84E-01,0.64879897
ref|XM_023435278.1|,-0.177023026,0.835533183,0.308648495,0.799238835,KNC20757,-2.38E-01,0.860668127,6.97E-01,0.27974623
ref|XM_023435279.1|,0.063922597,0.881860973,0.388207123,0.406656368,KNC20758,-4.03E-02,0.860668127,-9.56E-02,0.77949162
ref|XM_023435280.1|,0.015434603,0.976015171,-0.075425087,0.933371034,KNC20759,-5.74E-03,0.991545203,2.15E-01,0.78539884
ref|XM_023435281.1|,0.72905473,0.835533183,-0.934728131,0.403307611,KNC20760,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435282.1|,-0.176672419,0.839136213,-0.326472366,0.849628299,KNC20761,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435283.1|,-0.146882613,0.835533183,0.093145896,0.921291944,KNC20762,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435284.1|,0.408688689,0.835533183,0.146746673,0.939427051,KNC20763,-1.16E-01,0.909220294,1.34E-01,0.94572432
ref|XM_023435285.1|,0.169010693,0.835533183,-0.054048681,0.9300575,KNC20764,-3.58E-02,0.975673881,1.13E+00,0.11185711
ref|XM_023435286.1|,0.052479029,0.903707434,-0.368323041,0.419676491,KNC20765,1.42E-02,0.981487413,2.80E-01,0.69133985
ref|XM_023435287.1|,0.378160641,0.835533183,-0.679628573,0.651051752,KNC20766,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435288.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20767,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435289.1|,0.420732577,0.835533183,0.594629828,0.881599426,KNC20768,3.85E-01,0.860668127,1.73E-01,0.92787844
ref|XM_023435290.1|,0.257060844,0.837211325,-0.575477707,0.807006826,KNC20769,1.11E-01,0.860668127,3.50E-01,0.53154203
ref|XM_023435291.1|,-0.002697544,0.995687672,0.20845454,0.818158173,KNC20770,-4.97E-02,0.924463981,1.45E-01,0.85447309
ref|XM_023435292.1|,0.116829667,0.936923041,-1.043360257,0.512475784,KNC20771,-4.88E-02,0.925258695,4.15E-01,0.32508233
ref|XM_023435293.1|,0.181783398,0.835533183,-0.578708897,0.164616088,KNC20772,7.38E-02,0.860668127,-1.17E-01,0.85190563
ref|XM_023435294.1|,0.269254037,0.835533183,-0.26595445,0.834954019,KNC20773,-4.05E-02,0.946938046,2.68E-01,0.69909479
ref|XM_023435295.1|,2.94E-05,0.99995824,-0.747189783,0.075280862,KNC20774,-9.56E-02,0.860668127,1.42E-01,0.80952529
ref|XM_023435296.1|,0.178889298,0.835533183,0.149274955,0.928609866,KNC20775,-2.81E-02,0.971649084,1.74E-01,0.83975525
ref|XM_023435297.1|,-0.072880386,0.889118285,-0.436799296,0.452427039,KNC20776,2.34E-01,0.860668127,-2.66E-01,0.65456726
ref|XM_023435298.1|,0.15392,0.835533183,-0.557279858,0.463202617,KNC20777,-6.57E-02,0.935277181,-4.91E-01,0.52550491
ref|XM_023435299.1|,-0.118806131,0.90917334,0.860076141,0.443679363,KNC20778,1.90E-02,0.96325498,1.87E-02,0.97886078
ref|XM_023435300.1|,0.198666154,0.835533183,-0.753857248,0.28473624,KNC20779,-1.34E-01,0.860668127,-4.07E-01,0.4467294
ref|XM_023435301.1|,0.139295013,0.835533183,0.044875446,0.956766057,KNC20780,-1.85E-01,0.89198995,1.24E+00,0.30672469
ref|XM_023435302.1|,0.720681628,0.835533183,-1.192296819,0.160404944,KNC20781,-3.68E-01,0.860668127,2.46E-01,0.90275544
ref|XM_023435303.1|,1.381378459,0.835533183,-1.597965733,0.437993847,KNC20782,-1.19E-01,0.860668127,5.45E-01,0.05507085
ref|XM_023435304.1|,0.073856814,0.835533183,0.076480985,0.869797505,KNC20783,-4.29E-02,0.867546317,-4.37E-02,0.93694532
ref|XM_023435305.1|,0.067323339,0.847337422,-0.308023209,0.485217921,KNC20784,-3.32E-01,0.860668127,1.24E-01,0.93574539
ref|XM_023435306.1|,-0.03934652,0.952457137,0.589339757,0.268345327,KNC20785,1.21E-01,0.860668127,-1.76E-01,0.53550448
ref|XM_023435307.1|,-0.057161067,0.868413994,-0.401137026,0.223064899,KNC20786,-4.59E-02,0.974739244,-2.12E-01,0.8975225
ref|XM_023435308.1|,-0.051806635,0.934928729,0.422976644,0.553433695,KNC20787,1.03E-01,0.860668127,5.71E-02,0.95037856
ref|XM_023435309.1|,0.019610562,0.976798987,0.564899391,0.314133298,KNC20788,6.30E-02,0.860668127,-1.82E-01,0.72236117
ref|XM_023435310.1|,-0.019003725,0.975914539,0.155364639,0.871616368,KNC20789,4.69E-02,0.860668127,-4.73E-03,0.99300465
ref|XM_023435311.1|,-0.370795169,0.835533183,-1.316226168,0.258076607,KNC20790,9.24E-02,0.860668127,-3.79E-01,0.52037801
ref|XM_023435312.1|,-0.40771425,0.835533183,-0.399326243,0.928800769,KNC20791,9.74E-02,0.860668127,-4.38E-02,0.94827452
ref|XM_023435313.1|,-0.371700962,0.835533183,0.605049504,0.842304402,KNC20792,2.78E-02,0.894733221,-2.91E-01,0.05507085
ref|XM_023435314.1|,0.422966897,0.835533183,0.670823719,0.407382869,KNC20793,1.18E-01,0.860668127,-2.16E-01,0.52550491
ref|XM_023435315.1|,-0.008501225,0.991421954,-0.035510767,0.983710849,KNC20794,5.13E-02,0.860668127,7.79E-02,0.86393589
ref|XM_023435316.1|,-0.336157561,0.835533183,-1.771645317,0.028962024,KNC20795,-4.36E-01,0.860668127,4.03E-02,0.98777481
ref|XM_023435317.1|,-0.357810041,0.835533183,-0.584461575,0.674828814,KNC20796,-1.43E-01,0.860668127,2.45E-01,0.79430379
ref|XM_023435318.1|,-0.096232956,0.835533183,-0.020565047,0.98368987,KNC20797,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435319.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20798,-1.92E-01,0.860668127,3.29E-01,0.32383031
ref|XM_023435320.1|,-0.051592824,0.933795979,-0.225276827,0.812265596,KNC20799,1.81E-02,0.975673881,2.71E-01,0.54184381
ref|XM_023435321.1|,0.103265521,0.914465539,-0.451749009,0.75174134,KNC20800,-3.82E-01,0.860668127,-1.57E+00,0.41607596
ref|XM_023435322.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20801,1.39E-01,0.860668127,-9.19E-03,0.98722565
ref|XM_023435323.1|,-0.213763409,0.835533183,0.208221725,0.821640331,KNC20802,5.57E-02,0.860668127,-8.79E-02,0.77048399
ref|XM_023435324.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20803,-3.29E-02,0.952019181,-1.79E-01,0.79968813
ref|XM_023435325.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20804,-3.16E-02,0.954814836,-5.28E-05,0.99992982
ref|XM_023435326.1|,-0.042649912,0.931621646,0.071102386,0.942504654,KNC20805,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435327.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20806,-1.31E-01,0.860668127,-5.10E-02,0.92257523
ref|XM_023435328.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20807,-2.74E-03,0.993511601,6.75E-02,0.91403538
ref|XM_023435329.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20808,5.27E-02,0.860668127,1.61E-01,0.58151332
ref|XM_023435330.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20809,-7.84E-02,0.860668127,1.04E-01,0.89540451
ref|XM_023435331.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20810,-1.65E-01,0.860668127,3.55E-01,0.51266378
ref|XM_023435332.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20811,-4.35E-02,0.860668127,9.00E-04,0.99936522
ref|XM_023435333.1|,1.006812512,0.835533183,0.292139349,0.962300913,KNC20812,-3.63E-03,0.994011236,-3.02E-01,0.59636332
ref|XM_023435334.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20813,4.64E-04,0.997886903,-1.55E-02,0.98160252
ref|XM_023435335.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20814,-2.29E-01,0.860668127,2.48E-02,0.98777481
ref|XM_023435336.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20815,1.88E-01,0.860668127,-1.74E-01,0.54307387
ref|XM_023435337.1|,-0.498953623,0.835533183,-1.30602102,0.069426719,KNC20816,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435338.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20817,-2.22E-01,0.860668127,3.12E-01,0.72880867
ref|XM_023435339.1|,0.542068362,0.835533183,0.125762906,0.979303565,KNC20818,-1.42E-01,0.860668127,6.04E-01,0.26339438
ref|XM_023435340.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20819,-2.66E-02,0.934965252,-8.11E-02,0.87047644
ref|XM_023435341.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20820,1.67E-01,0.860668127,-1.35E-01,0.86578171
ref|XM_023435342.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20821,2.10E-02,0.974758835,-1.72E-01,0.78507389
ref|XM_023435343.1|,-0.017133429,0.975491624,0.066575598,0.948346318,KNC20822,-4.19E-01,0.860668127,4.02E-01,0.86960629
ref|XM_023435344.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20823,7.46E-02,0.860668127,-6.85E-02,0.93408696
ref|XM_023435345.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20824,-2.31E-01,0.860668127,1.15E-01,0.93408696
ref|XM_023435346.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20825,-8.36E-02,0.9439679,-3.11E-01,0.85608669
ref|XM_023435347.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20826,-8.77E-02,0.935001868,3.18E-01,0.83975525
ref|XM_023435348.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20827,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435349.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20828,-2.30E-01,0.860668127,5.42E-01,0.67883913
ref|XM_023435350.1|,-0.095068734,0.940368515,1.45618667,0.118611711,KNC20829,8.88E-02,0.891369268,3.08E-01,0.72880867
ref|XM_023435351.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20830,-6.18E-02,0.936429872,-4.04E-01,0.62557825
ref|XM_023435352.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20831,-6.97E-03,0.975703691,-1.16E-01,0.62649458
ref|XM_023435353.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20832,-1.22E-02,0.975673881,-2.11E-01,0.42931253
ref|XM_023435354.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20833,9.52E-03,0.986937535,-1.67E-02,0.99064489
ref|XM_023435355.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20834,6.05E-02,0.931544061,-3.29E-02,0.98262851
ref|XM_023435356.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20835,-1.75E-02,0.975673881,4.90E-02,0.96132288
ref|XM_023435357.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20836,-2.70E-02,0.977422555,2.60E-01,0.85179737
ref|XM_023435358.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20837,8.88E-02,0.860668127,-1.00E-01,0.91189552
ref|XM_023435359.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20838,-2.05E-01,0.871706463,-3.32E-01,0.89139651
ref|XM_023435360.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20839,3.66E-02,0.860668127,-6.87E-02,0.82877837
ref|XM_023435361.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20840,1.67E-02,0.975673881,5.44E-01,0.05571861
ref|XM_023435362.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20841,-1.69E-01,0.860668127,-8.98E-02,0.90476106
ref|XM_023435363.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20842,-1.25E-01,0.860668127,-1.31E-01,0.52049049
ref|XM_023435364.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20843,-7.67E-02,0.860668127,2.47E-01,0.58188179
ref|XM_023435365.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20844,6.62E-02,0.860668127,1.27E-03,0.99953659
ref|XM_023435366.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20845,1.39E-02,0.975673881,-1.28E-01,0.80893882
ref|XM_023435367.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20846,6.20E-02,0.860668127,-2.89E-01,0.260381
ref|XM_023435368.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20847,9.82E-02,0.860668127,-1.57E-01,0.60565622
ref|XM_023435369.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20848,-2.08E-02,0.928999495,-1.09E-01,0.68878197
ref|XM_023435370.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20849,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435371.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20850,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435372.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20851,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435373.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20852,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435374.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20853,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435375.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20854,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435376.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20855,3.85E-01,0.860668127,4.34E-01,0.80809676
ref|XM_023435377.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20856,1.10E-01,0.860668127,-1.45E-01,0.90319297
ref|XM_023435378.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20857,-7.57E-02,0.860668127,7.84E-02,0.80582788
ref|XM_023435379.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20858,9.24E-03,0.959856677,-1.04E-01,0.47811016
ref|XM_023435380.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20859,2.53E-02,0.966802968,-3.09E-01,0.50160944
ref|XM_023435381.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20860,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435382.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20861,1.30E-01,0.886771809,2.82E-01,0.85701688
ref|XM_023435383.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20862,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435384.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20863,-2.47E-01,0.860668127,7.85E-01,0.09713088
ref|XM_023435385.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20864,-3.24E-01,0.860668127,4.24E-01,0.4786024
ref|XM_023435386.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20865,-3.52E-01,0.860668127,6.20E-01,0.40695004
ref|XM_023435387.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20866,-8.52E-02,0.957708835,6.50E-01,0.70494191
ref|XM_023435388.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20867,-4.07E-01,0.860668127,3.48E-01,0.76741967
ref|XM_023435389.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20868,1.09E-01,0.860668127,9.59E-02,0.94401399
ref|XM_023435390.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20869,-4.77E-02,0.860668127,1.10E-01,0.7726636
ref|XM_023435391.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20870,-9.77E-02,0.860668127,2.28E-01,0.66384007
ref|XM_023435392.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20871,1.13E-02,0.990837924,1.06E-01,0.95870224
ref|XM_023435393.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20872,5.31E-03,0.99544771,5.24E-01,0.7276858
ref|XM_023435394.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20873,-5.10E-02,0.911487259,4.10E-01,0.2494049
ref|XM_023435395.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20874,3.37E-01,0.860668127,9.07E-02,0.96463447
ref|XM_023435396.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20875,8.07E-02,0.860668127,1.44E-01,0.84255634
ref|XM_023435397.1|,-0.202325504,0.928491729,0.066146191,0.987671521,KNC20876,-9.12E-02,0.860668127,5.36E-02,0.92602122
ref|XM_023435398.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20877,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435399.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20878,-4.54E-02,0.948443308,-1.08E-01,0.92416989
ref|XM_023435400.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20879,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435401.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20880,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435402.1|,0.073516117,0.835533183,0.056888998,0.940413274,KNC20881,-1.43E-01,0.860668127,-5.22E-01,0.59775591
ref|XM_023435403.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20882,1.00E-02,0.991386919,6.54E-01,0.49218357
ref|XM_023435404.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20883,1.10E-02,0.993122685,3.22E-02,0.9913221
ref|XM_023435405.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20884,-2.06E-02,0.975673881,-7.70E-02,0.94272204
ref|XM_023435406.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20885,4.87E-02,0.860668127,3.53E-02,0.9415028
ref|XM_023435407.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20886,2.29E-03,0.995307692,1.92E-01,0.73721029
ref|XM_023435408.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20887,3.02E-02,0.869568653,3.64E-02,0.92257523
ref|XM_023435409.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20888,6.24E-02,0.860668127,-9.16E-02,0.8862163
ref|XM_023435410.1|,-0.077921227,0.835533183,-0.159133289,0.755296545,KNC20889,2.47E-01,0.860668127,1.08E-01,0.88475363
ref|XM_023435411.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20890,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435412.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20891,2.99E-01,0.860668127,5.79E-01,0.52886608
ref|XM_023435413.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20892,-8.64E-02,0.944801225,1.86E-02,0.99497288
ref|XM_023435414.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20893,-1.85E-01,0.860668127,-9.82E-02,0.86578171
ref|XM_023435415.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20894,7.95E-03,0.985848834,2.74E-01,0.61616022
ref|XM_023435416.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC20895,-9.90E-03,0.991386919,-1.84E-01,0.91143712
ref|XM_023435417.1|,-0.339120937,0.835533183,0.162282611,0.927096906,KNC20896,-1.62E-01,0.904515192,1.87E-01,0.94254639
ref|XM_023435418.1|,-0.216106265,0.835533183,0.090792114,0.901049083,KNC20897,9.79E-02,0.9446973,-9.74E-01,0.40171471
ref|XM_023435419.1|,-0.022168649,0.977753271,-0.671189177,0.297457743,KNC20898,1.29E-01,0.94446102,5.95E-01,0.80603667
ref|XM_023435420.1|,-0.096992083,0.835533183,0.244616,0.628924766,KNC20899,-6.21E-01,0.860668127,4.13E-01,0.8194518
ref|XM_023435421.1|,-0.074575823,0.835533183,-0.243775579,0.577654355,KNC20900,2.06E-01,0.860668127,-3.66E-01,0.16835504
ref|XM_023435422.1|,0.241604713,0.835533183,0.94304234,0.403617776,KNC20901,1.36E-01,0.894681529,2.69E-01,0.88067134
ref|XM_023435423.1|,-0.120804089,0.835533183,-0.111831264,0.904272409,KNC20902,5.07E-02,0.91726066,-1.87E-01,0.77508847
ref|XM_023435424.1|,-0.032676115,0.9837721,1.502205939,0.336126912,KNC20903,-3.56E-03,0.993511601,-3.89E-02,0.96463447
ref|XM_023435425.1|,-0.101533306,0.835533183,0.144115742,0.809596972,KNC20904,6.18E-03,0.990837789,-2.31E-01,0.74272772
ref|XM_023435426.1|,0.008376996,0.980826946,0.077097842,0.904103936,KNC20905,-1.84E-01,0.860668127,-1.95E-01,0.87276168
ref|XM_023435427.1|,0.075414566,0.835533183,0.156232477,0.761645338,KNC20906,2.19E-01,0.860668127,-9.83E-02,0.94794604
ref|XM_023435428.1|,-0.154685856,0.835533183,-0.267578103,0.798329813,KNC20907,-1.26E-01,0.860668127,8.27E-02,0.89531606
ref|XM_023435429.1|,0.147644721,0.835533183,-0.090757498,0.900015961,KNC20908,4.06E-01,0.860668127,-1.27E-01,0.94525278
ref|XM_023435430.1|,-0.037486744,0.956233736,0.198033537,0.842398082,KNC20909,-8.86E-02,0.860668127,-2.24E-01,0.68311335
ref|XM_023435431.1|,-0.282745375,0.835533183,0.632534283,0.233316437,KNC20910,1.06E-01,0.882513043,3.43E-01,0.73953071
ref|XM_023435432.1|,-0.460532527,0.835533183,0.728432443,0.548958512,KNC20911,2.59E-02,0.94645373,5.66E-02,0.92971723
ref|XM_023435433.1|,-0.246020133,0.835533183,1.096885751,0.028962024,KNC20912,2.37E-01,0.860668127,1.01E-01,0.91403538
ref|XM_023435434.1|,-0.334576231,0.835533183,-0.271059811,0.823887408,KNC20913,2.64E-02,0.957284758,-1.41E-01,0.8207242
ref|XM_023435435.1|,-0.214410311,0.835533183,0.43279635,0.643224376,KNC20914,4.56E-01,0.860668127,1.18E+00,0.27583554
ref|XM_023435436.1|,-0.143897378,0.835533183,-0.428722876,0.309678388,KNC20915,1.91E-01,0.860668127,-1.85E-01,0.74156647
ref|XM_023435437.1|,-0.072559589,0.941557585,-0.274040653,0.867460323,KNC20916,-4.10E-02,0.888979105,1.65E-01,0.6579317
ref|XM_023435438.1|,-0.010767753,0.977335914,-0.302361011,0.352866561,KNC20917,-1.03E-01,0.860668127,-5.29E-01,0.08167056
ref|XM_023435439.1|,-0.021928417,0.975313546,0.763022354,0.11044305,KNC20918,-1.46E-01,0.891388177,7.19E-02,0.97603994
ref|XM_023435440.1|,0.875691294,0.835533183,4.653139373,0.028962024,KNC20919,9.38E-02,0.915219998,-3.26E-01,0.78795276
ref|XM_023435441.1|,-0.149366141,0.835533183,0.096142497,0.936905061,KNC20920,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435442.1|,0.326357611,0.835533183,-0.611491128,0.673237303,KNC20921,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435443.1|,0.886299943,0.835533183,1.813224156,0.395544436,KNC20922,-1.40E-01,0.928999495,-4.17E-01,0.86024427
ref|XM_023435444.1|,0.075192591,0.972193766,-0.586020441,0.843848518,KNC20923,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435445.1|,-0.208742443,0.835533183,0.238275799,0.772864231,KNC20924,4.58E-02,0.951494119,-3.31E-01,0.69272414
ref|XM_023435446.1|,-0.371850823,0.835533183,0.539976068,0.758130493,KNC20925,-2.60E-01,0.860668127,-3.01E-01,0.72931031
ref|XM_023435447.1|,-0.248611238,0.835533183,0.224709791,0.862210132,KNC20926,-1.84E-01,0.860668127,6.82E-01,0.05507085
ref|XM_023435448.1|,0.035093064,0.949485464,0.245315929,0.742980862,KNC20927,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435449.1|,0.238288092,0.835533183,-0.358058562,0.519521224,KNC20928,1.41E-02,0.975673881,2.78E-01,0.46640722
ref|XM_023435450.1|,0.128562544,0.835533183,-0.03220296,0.966048303,KNC20929,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023435451.1|,0.115613691,0.85581775,-0.163343351,0.90658472,KNC20930,1.77E-01,0.860668127,-1.48E-01,0.82090142
ref|XM_023435452.1|,0.092068166,0.835533183,-0.0060774,0.99006033,KNC20931,-7.12E-02,0.865629096,4.36E-02,0.96456226
ref|XM_023435453.1|,0.107316888,0.835533183,0.095011487,0.855407456,KNC20932,4.78E-02,0.893529727,-5.75E-02,0.93520189
